,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
863,13,5,5,8,198,2,2,2,0,1068,0,1,4,2184,2,2,8,1,2,2,2,2,2,192,132,9,4,7,254750,907252060
864,2,5,5,8,0,2,2,2,0,1753,0,1,4,1788,2,0,7,1,5,0,2,2,2,202,151,9,4,9,236500,907252210
865,13,5,5,8,108,2,2,2,0,1299,0,1,4,1872,2,0,7,1,5,2,2,2,2,160,122,9,4,9,261500,907252220
866,13,5,5,3,204,2,2,0,2,1440,0,1,4,2153,2,0,8,2,0,0,0,3,2,253,142,9,4,10,313000,907253130
867,13,5,5,5,0,2,2,2,3,840,0,1,4,1725,2,2,6,0,3,0,2,2,2,0,48,9,4,8,198500,907260030
868,13,5,5,5,0,2,2,2,3,944,0,1,4,1870,2,2,6,0,3,0,2,2,2,256,43,9,4,9,211000,907265010
869,2,5,5,8,260,2,2,2,1,1462,0,1,4,1513,2,2,5,1,5,0,0,2,2,135,34,9,4,11,220000,907275010
870,2,5,5,5,196,2,2,2,1,1504,0,1,4,1504,2,2,6,1,5,0,0,2,2,115,66,9,4,14,203000,907275090
874,13,5,5,5,0,2,2,2,3,880,0,1,4,1716,2,2,7,1,5,0,2,2,2,0,120,9,4,14,191000,907285050
875,2,5,5,5,0,2,2,2,3,1212,0,1,4,1212,2,2,6,0,3,0,2,2,2,356,0,9,4,9,178000,907290070
877,3,6,5,0,170,2,2,2,0,848,0,1,4,858,1,2,4,0,3,0,0,2,2,140,0,9,4,7,144000,907290180
879,2,5,5,8,180,2,2,2,0,1578,0,1,4,1602,2,2,7,1,2,0,2,3,2,0,48,9,4,3,293200,907410130
880,13,5,5,5,0,2,2,2,3,864,0,1,4,1728,2,2,7,0,3,0,2,2,2,187,56,9,4,6,190000,907412020
881,2,5,5,5,210,2,2,2,0,1500,0,1,4,1500,2,2,6,0,3,0,2,2,2,192,36,9,4,6,190000,907414020
882,13,5,5,0,0,2,2,2,3,738,0,1,4,1476,2,2,7,0,3,0,0,2,2,100,35,9,4,5,173500,907414080
884,2,5,7,2,0,3,1,3,4,0,0,1,4,1126,2,2,5,0,3,4,0,2,0,0,96,9,4,61,108000,908102050
886,2,5,7,2,0,3,1,5,2,816,0,1,4,858,1,4,3,1,2,4,3,1,2,0,0,9,4,72,100000,908102290
887,9,5,7,5,500,2,3,3,4,0,0,1,4,1922,3,2,7,1,0,2,2,2,2,0,0,3,4,7,198500,908128060
889,2,5,7,2,0,3,1,5,3,1014,4,1,4,1149,1,4,7,0,3,5,0,1,2,0,240,9,4,50,127000,908152035
890,10,5,7,0,255,3,1,5,0,1041,0,1,4,1125,1,4,6,1,1,4,3,1,2,296,0,9,0,34,125000,908152100
891,2,5,7,3,340,0,2,0,3,1698,0,1,4,1698,2,0,8,1,2,0,0,3,2,327,64,9,4,3,320000,908154040
892,8,6,7,0,80,3,5,2,1,547,2,1,4,1072,1,4,5,0,3,1,0,2,2,0,28,9,4,5,145500,908186080
894,2,5,7,2,0,3,1,5,3,876,4,1,0,876,1,4,5,0,3,4,3,1,2,0,0,9,4,51,88000,908203090
895,2,5,7,1,0,3,1,1,2,1078,4,1,0,1368,1,4,6,0,3,0,2,1,2,0,41,9,4,60,120000,908225290
896,5,5,7,2,0,3,3,3,4,0,4,0,1,1529,2,4,9,0,3,4,3,1,0,92,0,9,4,65,98000,908225370
897,1,5,7,1,0,3,2,1,3,864,0,1,4,864,1,4,4,0,3,6,1,0,2,0,96,9,4,88,99900,908229020
900,2,5,7,1,259,3,1,5,3,1150,0,1,4,1560,1,4,7,1,5,0,3,1,2,0,0,9,4,54,103500,908275110
901,2,5,7,2,0,3,1,5,3,672,0,1,0,960,1,4,5,0,3,1,3,1,2,64,0,0,0,54,112000,908276150
902,5,5,7,0,0,3,0,5,2,684,2,1,4,1196,1,2,7,0,3,4,3,2,2,0,46,4,4,90,110000,909101010
906,5,4,24,1,0,3,0,5,3,793,0,1,4,1520,1,4,6,0,3,4,3,1,2,0,0,9,0,78,159434,909129100
909,15,5,24,5,0,3,0,5,3,824,0,1,4,2486,2,4,12,2,5,1,0,2,2,136,63,9,4,90,197000,909179020
911,5,5,24,2,0,3,0,5,3,1122,4,1,4,1981,2,2,7,2,5,4,3,2,2,431,44,9,4,82,135000,909250220
913,5,5,24,0,0,3,0,5,3,976,0,1,4,1608,2,2,7,1,2,4,3,1,2,147,16,9,4,85,137450,909251170
915,5,5,6,0,0,3,0,5,3,896,2,1,4,1913,1,4,9,1,5,4,3,2,2,0,0,9,4,82,177000,909253010
916,5,5,24,5,0,3,0,5,3,861,2,1,4,1477,2,4,6,1,2,4,3,1,2,0,50,9,4,82,145000,909253180
917,12,5,6,5,0,3,0,5,2,600,0,1,4,1228,1,4,6,1,2,4,3,1,2,0,113,9,4,92,137000,909254010
918,12,5,6,5,0,2,0,2,3,1276,0,1,4,2080,1,2,9,2,2,4,3,1,2,0,0,9,4,84,234000,909257050
919,5,5,6,1,0,3,1,5,3,840,0,1,4,1567,1,4,6,2,5,4,3,2,2,0,21,9,4,70,205000,909275080
921,5,5,6,1,0,2,0,5,3,728,0,1,4,1308,1,4,7,2,5,4,3,1,2,0,70,9,4,70,160000,909276200
925,0,5,6,5,0,3,0,5,3,920,0,1,4,2480,2,4,13,2,2,4,3,2,2,0,0,9,4,70,205000,909279010
926,2,5,6,1,0,3,0,5,2,1112,0,1,4,1112,1,4,6,1,2,0,3,1,2,0,0,9,3,56,144800,909282130
928,2,5,6,0,132,3,1,5,3,1561,4,1,4,1561,2,4,6,1,2,0,0,2,2,0,148,9,4,50,193000,909425130
930,2,5,6,0,0,3,1,5,3,1092,0,1,4,1152,1,2,6,1,2,0,3,1,2,0,36,9,3,60,158500,909427200
931,2,5,6,0,420,3,2,5,0,1310,0,1,4,1906,1,4,6,2,2,1,3,2,2,0,201,9,4,56,224000,909428240
932,14,6,1,0,0,3,1,5,3,516,4,1,4,1032,1,4,5,1,5,4,3,2,2,279,0,9,4,30,115000,909451040
933,14,6,1,0,0,3,1,2,2,561,4,1,4,1229,1,2,5,1,5,0,0,2,2,176,0,9,4,30,137000,909451100
934,14,6,1,0,0,3,1,2,3,561,4,1,4,1229,1,4,5,1,5,0,0,2,2,154,0,9,4,30,121000,909451140
935,14,6,1,0,0,3,1,2,3,561,4,1,4,1229,1,4,5,1,5,0,0,2,2,150,0,9,4,30,124000,909451180
936,10,5,6,0,242,3,1,5,3,572,2,1,4,1982,2,4,6,1,5,2,0,2,2,400,112,9,4,24,208000,909452050
939,12,6,11,1,0,3,1,5,3,672,2,1,0,1344,1,4,6,0,3,4,3,1,2,0,128,9,4,90,147000,910202070
940,12,6,11,1,0,3,0,5,3,760,0,0,4,2168,2,2,11,0,3,4,3,2,2,467,160,9,4,110,123000,910204050
941,12,6,11,1,0,3,2,5,2,596,4,0,4,1192,1,4,6,0,3,4,3,1,0,0,0,9,4,90,88000,910205020
943,1,1,11,2,0,3,0,5,3,572,1,0,2,858,1,4,4,0,3,4,3,1,0,0,0,9,4,85,88000,911104060
946,13,5,14,8,0,2,2,2,3,1107,0,1,4,2052,2,2,7,1,5,2,0,3,2,210,91,9,4,10,251000,914465020
947,5,5,14,5,0,2,2,0,3,1434,0,1,4,2149,1,2,6,1,0,0,2,2,2,168,43,9,0,7,239686,914465040
948,2,5,14,5,108,2,2,0,2,1710,0,1,4,1710,2,2,7,1,2,0,0,2,2,100,48,9,4,6,240000,914465055
949,13,5,14,0,0,3,2,0,3,804,0,1,4,1961,2,2,7,1,5,2,0,2,2,125,192,9,4,9,215000,914474070
950,9,5,14,0,0,3,1,5,0,902,0,1,4,926,1,4,5,1,5,0,3,1,2,319,0,9,4,33,156450,914475010
951,9,5,14,0,0,3,1,2,0,957,4,1,4,1287,1,4,5,2,1,0,2,2,2,302,39,9,4,33,173000,914475030
953,10,5,14,5,0,3,2,2,0,1188,0,1,4,1217,2,2,6,0,3,0,3,2,2,168,27,9,4,20,173000,914476380
954,2,5,14,1,0,3,2,2,3,1582,4,1,4,1595,2,4,5,0,3,4,3,2,2,0,0,0,0,19,152000,914476430
957,2,5,26,3,70,2,2,0,1,1620,0,1,4,1620,2,0,6,1,0,0,0,3,2,228,0,9,4,3,315500,916380070
958,13,5,26,5,0,3,2,0,0,846,2,1,4,1692,2,2,6,0,3,0,2,2,2,208,114,6,5,1,224500,916382010
959,2,5,26,3,246,0,1,0,1,2190,0,1,4,2036,2,0,9,1,0,0,0,3,2,90,154,9,4,2,339750,916382100
963,13,5,26,0,0,3,2,2,3,712,0,1,4,2237,2,2,7,1,5,2,0,2,2,305,24,9,4,30,204000,916403200
964,10,5,26,5,310,3,2,2,1,1645,0,1,4,1479,2,2,7,1,1,0,0,2,2,224,238,9,4,23,213500,916403250
966,13,5,26,5,0,2,2,2,3,912,0,1,4,2014,2,2,9,0,3,0,0,2,2,124,114,9,0,7,170000,916460110
968,2,5,26,3,290,0,2,0,1,1978,0,1,4,1978,2,0,7,1,2,0,0,3,2,308,52,9,4,3,339750,921128050
969,2,5,14,1,182,3,1,5,3,1008,2,1,4,1008,1,2,6,0,3,0,3,1,2,144,0,9,4,42,139500,923201100
970,2,5,14,1,75,3,3,3,4,0,4,1,4,1771,1,4,9,1,5,0,3,2,2,0,0,9,4,50,115000,923202060
971,3,6,14,0,320,3,2,0,3,1204,0,1,4,1204,2,4,5,0,3,0,0,2,2,0,247,9,4,12,162000,923203110
972,3,6,14,0,425,3,2,0,3,1224,0,1,4,1224,2,4,5,0,3,0,0,2,2,0,304,9,4,11,165000,923203190
973,8,6,13,2,0,3,1,2,1,462,4,1,4,988,1,4,5,0,3,2,3,1,2,120,101,9,4,37,91000,923225360
974,2,5,14,1,0,3,1,5,3,864,4,1,4,874,1,4,5,0,3,0,2,1,2,33,0,9,4,42,130000,923225490
975,8,6,13,2,0,3,1,2,0,630,4,1,4,858,1,2,3,0,3,0,3,1,2,0,0,9,4,40,88000,923226270
978,14,6,13,2,0,3,1,5,3,546,4,1,4,1344,1,4,6,1,5,6,1,0,2,0,0,9,4,40,97000,923228150
979,14,6,13,2,0,3,1,5,3,546,4,1,4,1092,1,4,6,0,3,0,2,1,2,238,0,9,4,40,88000,923228230
980,9,5,14,1,0,3,1,2,0,796,2,1,4,858,1,4,4,0,3,4,3,1,2,138,0,9,4,38,131900,923230200
981,10,5,14,0,0,3,1,2,0,384,0,1,4,1091,1,4,5,0,3,0,0,1,2,280,0,9,4,17,131250,923252075
983,2,5,14,1,0,3,1,5,3,833,0,1,4,858,1,4,5,0,3,6,1,0,2,0,0,9,4,25,112000,923275140
984,9,5,14,1,0,3,2,2,0,828,4,1,4,883,1,4,5,1,1,4,3,2,2,100,32,9,4,18,149000,923276260
985,5,5,14,1,0,3,5,2,3,796,0,1,4,1362,1,4,5,0,3,0,3,2,2,40,30,9,4,17,143000,923400025
987,2,5,14,0,0,3,2,5,1,1567,4,1,4,1567,2,2,5,2,5,0,2,2,2,264,32,9,4,33,196000,924100040
990,2,5,15,0,0,3,1,5,2,1205,0,1,4,2117,2,4,7,2,2,0,0,2,2,0,42,9,4,40,237500,526353050
991,13,5,15,0,0,3,1,1,2,952,4,1,4,2112,2,4,9,2,2,0,3,2,2,280,0,9,4,41,206900,526354070
992,13,5,8,0,0,3,2,5,3,926,0,1,4,1604,2,4,7,1,5,0,0,2,2,0,36,9,4,13,187500,527105050
995,13,5,8,0,0,3,2,2,1,943,2,1,4,1638,2,4,7,2,5,0,0,2,2,100,38,9,4,12,192000,527106150
1000,3,5,25,8,0,2,2,0,2,1664,0,1,4,1682,1,2,6,1,5,0,0,2,2,0,0,9,4,13,247900,527131110
1002,3,5,25,8,0,2,2,2,2,1280,0,1,4,1280,2,2,5,0,3,0,2,2,2,0,82,9,4,18,180000,527145090
1003,13,5,8,0,0,3,2,2,3,926,0,1,4,1604,2,4,7,1,5,0,0,2,2,0,36,9,4,13,181000,527161010
1004,13,5,8,0,0,3,2,2,3,932,2,1,4,1633,2,4,7,1,5,0,0,2,2,0,39,9,3,12,183000,527162180
1007,13,5,8,0,194,3,2,2,3,836,2,1,4,1709,2,2,7,0,3,0,0,2,2,0,40,9,4,19,185000,527165010
1010,13,5,25,8,130,2,2,0,1,1168,0,1,4,2486,3,0,9,1,2,2,0,3,2,192,32,9,4,5,339750,527208010
1013,2,5,8,0,0,3,1,5,3,1632,4,1,0,1474,1,4,7,2,2,0,3,2,2,0,0,9,4,58,115000,527226020
1014,3,5,25,3,178,0,2,0,1,1710,0,1,4,1710,2,0,6,1,2,0,2,2,2,156,48,9,4,3,334000,527252080
1015,2,5,8,0,44,3,1,5,3,1488,2,1,4,1488,2,4,6,1,5,0,2,2,2,0,0,9,3,60,133000,527276040
1016,13,5,19,5,123,3,1,2,3,791,2,1,4,2093,2,4,7,1,5,0,0,2,2,364,63,9,4,24,215000,527301170
1018,2,5,19,0,210,3,1,2,3,1422,4,1,4,1422,2,2,7,1,5,0,0,2,2,276,0,9,4,29,175500,527302050
1019,2,5,19,5,174,2,1,2,2,1260,4,1,4,1260,2,4,6,0,3,0,3,2,2,152,0,9,4,27,181900,527302070
1020,2,5,19,5,383,2,1,2,3,2048,4,1,4,2064,2,2,7,2,1,0,0,2,2,200,0,9,4,32,235000,527302185
1021,2,5,19,5,194,2,1,2,3,1782,4,1,4,1782,2,2,6,1,5,0,0,2,2,467,0,9,4,31,220000,527302210
1023,2,5,19,0,621,3,2,2,3,1211,4,1,4,1211,2,2,6,1,4,0,0,2,2,0,0,9,4,34,161000,527325240
1024,2,5,19,1,0,3,2,2,0,1126,4,1,4,1126,2,0,6,0,3,0,2,2,2,180,0,9,0,33,175000,527326130
1025,13,5,19,5,280,3,1,2,2,738,4,1,4,2044,2,4,7,1,5,0,3,2,2,28,73,9,4,30,185000,527354160
1028,2,5,19,0,160,3,1,2,3,1193,4,1,4,1523,2,4,7,1,5,0,0,2,2,0,0,0,0,34,180000,527358120
1029,2,5,19,0,120,3,1,5,3,1444,4,1,4,1444,2,4,5,1,2,0,3,2,2,0,24,9,4,34,159900,527359030
1030,13,5,19,5,660,3,1,5,3,803,4,1,4,1964,2,4,8,1,2,0,2,2,2,0,69,9,4,34,205000,527359070
1031,2,5,19,1,0,3,1,2,3,1176,2,1,4,1178,1,2,5,1,1,0,3,2,2,224,0,9,4,37,157000,527378020
1032,13,5,19,8,402,2,2,2,3,1236,0,1,4,2340,2,2,9,1,2,0,2,3,2,192,180,9,4,14,306000,527380240
1033,0,5,15,1,0,3,1,2,2,896,4,1,4,1792,2,4,8,0,3,4,3,2,2,0,45,9,4,36,133000,527401130
1034,2,5,15,0,0,3,1,2,3,1054,2,1,4,1054,1,4,6,0,3,0,3,2,2,180,0,9,4,41,151000,527402060
1036,2,5,15,1,0,3,1,2,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,0,0,9,4,39,123000,527403360
1037,2,5,15,2,0,3,1,5,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,216,0,0,4,38,111250,527425035
1038,3,4,15,0,0,2,2,2,3,1405,0,1,4,1337,2,2,5,0,3,0,0,2,2,144,68,0,0,12,181000,527427110
1039,14,6,2,0,359,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,52,0,9,4,37,103400,527450110
1040,14,6,2,0,158,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,0,0,9,4,37,100000,527450250
1043,14,6,2,0,232,3,1,5,3,483,4,1,4,987,1,4,4,0,3,4,3,1,2,0,0,0,0,39,88000,527451290
1045,14,6,2,1,356,3,1,5,3,630,4,1,4,1302,2,4,6,0,3,4,3,1,2,0,0,9,4,38,111750,527451550
1046,3,5,16,0,0,3,1,2,3,1069,4,1,4,1069,2,4,4,0,3,0,2,2,2,0,55,0,0,33,140000,527452150
1048,3,5,16,5,0,3,1,2,3,1055,1,1,4,1055,2,4,4,0,3,0,3,2,2,0,38,9,4,33,148500,527454120
1049,2,5,15,1,65,3,1,5,3,864,4,1,4,892,1,4,5,0,3,0,2,1,2,0,0,9,4,44,110000,527455270
1050,2,5,18,8,426,0,2,0,0,1932,0,1,4,1932,2,0,7,1,2,0,0,3,2,0,66,6,5,2,339750,528102030
1053,13,5,18,3,268,0,2,0,0,1452,0,1,4,2486,2,0,11,1,2,0,0,3,2,126,66,6,5,2,339750,528104080
1054,2,5,18,8,302,2,2,0,3,1582,0,1,4,1582,2,2,7,0,3,0,0,3,2,209,95,6,5,3,317500,528108150
1055,2,5,18,8,436,2,2,0,1,1710,0,1,4,1710,2,2,6,1,2,0,2,3,2,0,102,6,5,3,339750,528110080
1057,2,5,18,3,480,0,2,0,1,1950,0,1,4,1950,2,0,7,1,2,0,0,3,2,156,207,9,4,3,339750,528114040
1058,13,5,18,3,270,2,2,0,1,1850,0,1,4,2486,2,0,9,1,2,2,0,3,2,212,182,9,0,4,339750,528118030
1059,13,5,18,7,468,0,2,0,1,1620,0,1,4,2486,2,0,10,1,0,2,0,4,2,30,200,9,4,5,339750,528118090
1060,13,5,18,3,368,2,2,0,0,1414,0,1,4,2331,2,0,9,1,2,2,0,3,2,192,63,9,4,5,339750,528120130
1061,13,5,18,8,108,0,2,2,0,948,0,1,4,2088,2,2,10,1,2,2,0,3,2,100,24,9,4,3,250000,528142020
1063,2,5,18,7,680,0,2,0,1,2535,0,1,4,2470,1,0,7,2,2,0,0,3,2,154,65,9,4,7,339750,528164060
1064,13,5,18,3,664,2,2,0,0,1572,0,1,4,2486,2,0,10,2,2,2,0,3,2,400,0,9,4,7,339750,528166120
1066,2,5,18,8,504,2,2,2,2,1603,0,1,4,1575,2,2,7,1,5,0,0,3,2,216,28,9,4,7,284000,528172080
1067,13,5,18,8,1110,2,2,0,2,1479,0,1,4,2486,2,2,10,1,5,0,0,3,2,0,60,9,4,9,339750,528178070
1068,13,5,18,8,221,2,2,0,1,1765,0,1,4,2486,2,2,9,1,2,2,0,3,2,268,58,9,4,7,339750,528178090
1070,3,5,18,3,766,0,2,0,3,1702,0,1,4,1702,1,0,7,1,2,0,0,3,2,0,72,6,5,2,339750,528180140
1071,3,5,18,5,144,2,2,2,3,1367,0,1,4,1367,2,2,6,1,2,0,2,2,2,0,33,9,4,5,192000,528181010
1072,3,5,18,8,472,0,2,0,1,1518,0,1,4,1518,1,0,6,1,2,0,2,2,2,185,140,9,4,7,274000,528186030
1073,3,5,18,3,616,0,2,0,3,1684,0,1,4,1684,2,0,6,1,0,0,2,2,2,495,72,9,4,5,266000,528186080
1074,3,5,18,3,714,0,2,0,3,1800,0,1,4,1800,2,0,6,1,2,0,2,3,2,210,0,6,5,3,339750,528186130
1076,3,5,18,8,196,2,2,2,3,1342,0,1,4,1342,2,2,6,1,2,0,2,2,2,0,35,9,4,4,219500,528186170
1078,14,5,18,5,106,2,2,2,3,764,0,1,4,1626,2,2,6,0,3,2,2,2,2,0,27,9,4,7,154000,528188150
1079,3,6,18,5,146,2,2,2,0,1358,0,1,4,1358,2,2,6,1,2,0,2,2,2,192,30,9,4,6,207000,528190010
1080,3,5,0,5,143,2,2,2,1,1415,0,1,4,1455,2,2,6,1,5,0,0,3,2,156,20,9,4,7,195000,528228345
1081,3,6,0,5,24,2,2,2,3,1393,0,1,4,1576,2,2,7,1,5,0,2,3,2,143,20,9,4,6,219990,528228405
1082,3,5,0,5,14,2,2,2,3,1346,0,1,4,1504,2,2,7,1,2,0,0,2,2,156,20,9,4,5,191000,528228445
1084,2,5,0,5,20,2,2,2,1,1146,0,1,4,1246,2,2,5,1,2,0,0,2,2,100,24,6,5,3,187687,528228540
1085,13,5,8,0,0,2,2,2,3,789,0,1,4,1515,2,2,8,1,2,0,0,2,2,0,75,9,4,6,179000,528235020
1086,13,5,8,0,0,3,2,5,3,839,0,1,4,1593,2,4,8,1,5,0,0,2,2,100,75,9,4,6,193000,528235120
1087,10,5,8,5,182,2,2,2,1,856,0,1,4,1166,2,2,5,0,3,0,0,2,2,212,0,9,4,5,190000,528235180
1088,13,5,8,0,0,3,2,2,3,728,0,1,4,1456,2,2,8,0,3,0,0,2,2,100,24,9,4,5,176000,528240040
1090,13,5,8,5,196,2,2,2,3,847,0,1,4,1986,2,2,9,1,2,2,0,2,2,120,48,9,4,7,213000,528250030
1092,13,5,8,0,318,3,2,2,3,936,0,1,4,1792,2,4,8,1,5,0,0,2,2,0,0,9,4,10,186500,528280130
1093,13,5,8,5,647,2,2,2,0,982,0,1,4,1892,2,4,8,1,5,0,2,2,2,108,0,9,4,10,226750,528280180
1094,13,5,8,5,0,2,2,2,0,788,0,1,4,1490,2,2,8,1,2,0,0,2,2,100,75,9,4,6,184000,528290010
1095,13,5,8,5,0,2,2,2,3,707,0,1,4,1414,2,2,6,1,2,0,0,2,2,100,35,9,4,8,176000,528290090
1096,13,5,8,5,0,2,2,2,3,1037,0,1,4,2322,2,4,8,1,5,2,0,2,2,144,44,9,4,11,225000,528292060
1098,15,5,17,8,1290,2,2,2,3,1173,0,1,4,2199,2,2,9,1,5,0,0,2,2,0,131,9,4,13,284500,528315060
1099,13,5,17,8,473,2,2,2,3,1470,2,1,4,2486,2,2,8,1,5,0,0,3,2,0,66,9,4,12,315000,528315110
1100,13,5,17,8,350,2,2,2,0,1145,0,1,4,2198,2,2,9,1,5,0,2,3,2,192,84,9,4,10,250000,528326030
1101,13,5,17,3,295,2,2,0,2,1519,0,1,4,2172,2,0,8,1,5,2,2,3,2,162,153,9,4,10,291000,528326110
1103,13,5,17,5,0,2,2,0,3,1064,0,1,4,2125,2,2,12,2,5,0,2,2,2,168,0,9,4,14,279500,528354100
1107,13,5,17,5,320,2,2,2,0,1080,0,1,4,2197,2,2,9,1,2,0,0,3,2,385,99,9,4,17,287500,528365080
1108,13,5,17,5,448,2,2,2,3,1223,0,1,4,2127,2,2,5,2,5,0,2,2,2,171,132,9,4,16,271000,528387050
1109,2,5,17,8,554,2,2,2,1,1986,0,1,4,1987,2,2,7,1,5,0,0,2,2,262,36,9,4,16,301500,528390020
1110,2,5,23,8,186,2,2,2,3,1580,0,1,4,1580,2,2,7,0,3,0,2,3,2,0,24,3,5,3,235128,528427010
1111,13,5,23,0,74,2,2,2,2,894,0,1,4,1933,2,2,9,1,2,2,0,3,2,100,18,9,4,3,214000,528427070
1112,2,5,23,8,53,2,2,2,3,1574,0,1,4,1574,2,2,7,1,2,0,2,3,2,144,104,9,4,4,232000,528429050
1114,2,5,23,3,284,2,2,2,3,1498,0,1,4,1506,2,0,6,1,2,0,0,2,2,0,174,6,5,2,264132,528429080
1116,2,5,23,5,256,2,2,2,3,1417,0,1,4,1428,2,0,6,0,3,0,2,2,2,0,60,6,5,2,227680,528431080
1119,2,5,23,8,0,2,2,0,3,1460,0,1,4,1460,2,2,6,1,2,0,0,2,2,0,20,9,4,4,247000,528439010
1121,2,2,23,5,0,2,2,0,3,1372,0,1,4,1372,2,2,6,0,3,0,0,2,2,0,140,6,5,3,250580,528458050
1122,2,2,23,5,0,2,2,2,3,1428,0,1,4,1428,2,2,6,0,3,0,0,2,2,0,120,6,5,3,182000,528462040
1123,13,2,23,5,0,2,2,2,3,866,2,1,4,1768,2,2,7,0,3,0,2,2,2,0,108,9,4,5,226700,528477040
1124,13,2,23,8,768,2,2,0,3,1053,0,1,4,1992,2,2,9,1,2,0,2,2,2,140,45,9,4,7,250000,528478030
1125,13,2,23,5,0,2,2,2,3,1026,0,1,4,1958,2,2,9,1,2,0,0,3,2,154,210,9,4,5,250000,528478040
1126,13,2,23,8,100,2,2,0,3,1034,0,1,4,2078,2,0,8,1,2,0,0,3,2,0,102,6,5,3,339750,528480060
1127,13,2,23,5,0,2,2,2,3,813,0,1,4,1665,2,2,7,0,3,0,2,2,2,0,0,9,4,3,205950,528480160
1128,2,2,23,8,292,2,2,2,0,1660,0,1,4,1660,2,2,7,1,2,0,0,3,2,133,120,9,4,3,256000,528482020
1129,2,2,23,5,210,2,2,2,3,1218,0,1,4,1218,2,2,6,0,3,0,0,2,2,168,168,6,5,3,230348,528488140
1130,13,2,23,0,0,2,2,2,3,864,0,1,4,1728,2,2,7,0,3,0,2,2,2,216,56,9,4,7,207500,528490080
1132,13,5,22,0,0,2,2,2,2,835,0,1,4,1696,2,2,7,0,3,0,2,2,2,143,66,9,4,7,188000,531371070
1133,13,5,22,5,95,2,2,2,0,835,0,1,4,1663,2,2,8,0,3,0,2,2,2,168,68,9,4,7,192500,531373060
1134,2,5,22,0,126,3,2,2,3,1175,0,1,4,1175,1,2,6,0,3,6,1,0,2,0,90,9,4,5,146000,531375050
1135,2,5,22,1,0,3,2,5,3,1114,0,1,4,1114,1,2,6,0,3,4,3,2,2,0,102,9,4,6,159000,531375110
1136,2,5,22,0,0,3,2,2,3,1114,0,1,4,1114,1,2,6,0,3,4,3,2,2,0,78,9,4,7,155000,531375120
1138,2,5,22,5,0,2,2,2,2,1162,0,1,4,1162,2,2,6,0,3,0,0,2,2,0,32,9,4,3,170000,531376070
1139,13,5,22,0,38,2,2,2,3,754,0,1,4,1609,2,2,6,0,3,0,2,2,2,0,70,9,4,15,182000,531382090
1140,13,5,22,0,120,2,2,2,3,886,0,1,4,1680,2,2,7,0,3,0,2,2,2,144,96,9,4,17,163000,531382110
1141,2,5,22,0,258,3,2,2,3,1408,0,1,4,1679,2,2,7,1,1,0,2,2,2,224,42,9,4,16,193500,531382120
1142,13,5,22,5,145,2,2,2,0,832,0,1,4,1657,2,2,6,0,3,0,2,2,2,144,74,9,4,16,189000,531384030
1143,13,5,22,0,0,2,2,2,3,827,0,1,4,1677,2,2,7,0,3,0,2,2,2,0,68,9,4,9,190500,531385060
1144,13,5,22,5,0,2,2,2,3,836,2,1,4,1737,2,2,7,0,3,0,0,2,2,192,85,9,4,18,175000,531450030
1145,2,5,22,0,88,3,1,2,3,1278,2,1,4,1294,2,2,6,0,3,0,2,2,2,112,51,9,4,19,179200,531450090
1146,13,5,22,0,120,2,2,2,3,832,0,1,4,1710,2,2,7,0,3,0,2,2,2,144,70,9,4,17,187000,531450170
1147,3,5,22,0,0,2,2,2,3,1604,0,1,4,1617,2,2,5,1,1,0,2,2,2,0,69,9,4,17,193000,531451020
1149,2,5,21,1,0,3,2,5,3,984,4,1,4,984,1,4,5,1,5,0,2,1,2,145,56,9,4,47,128000,532351050
1150,2,5,21,1,0,3,1,5,3,912,4,1,4,912,1,4,4,0,3,4,3,1,2,140,0,9,4,48,144000,532353050
1152,11,5,21,1,0,3,1,5,2,890,2,0,4,890,1,4,5,0,3,4,3,1,2,0,0,9,4,42,115000,532376170
1153,2,5,21,1,0,3,1,2,3,864,4,1,4,864,1,4,5,0,3,0,3,1,2,0,0,0,0,47,119916,532377020
1154,2,5,21,0,0,3,1,5,2,912,2,1,4,912,1,2,5,0,3,4,3,1,2,168,0,9,4,49,142000,532378200
1155,2,5,27,0,144,3,1,5,0,1430,4,1,4,1430,2,4,6,2,5,0,3,2,2,117,108,9,4,36,192000,532477030
1156,5,5,21,1,0,3,1,2,3,1001,4,1,4,1641,2,4,5,1,2,4,3,2,2,0,0,9,4,38,140000,532479020
1157,13,5,17,0,304,2,2,2,3,930,0,1,4,2486,2,2,9,2,2,0,2,2,2,237,251,9,4,20,290000,533125080
1158,13,5,17,3,568,2,2,2,1,1848,0,1,4,2486,2,2,10,1,0,0,0,2,2,294,49,9,4,17,339750,533125140
