,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
907,1,5,24,6,0,3,1,5,3,290,4,0,1,848,1,1,3,0,3,4,3,1,0,0,0,9,4,90,85000,909175080
908,5,5,24,0,0,3,0,5,3,778,4,1,4,1489,2,4,7,1,2,4,3,1,2,335,0,9,4,70,139500,909178160
910,12,5,24,0,0,3,0,5,3,583,2,1,1,1242,1,4,6,1,2,4,3,1,2,329,96,9,4,75,105000,909250080
911,5,5,24,2,0,3,0,5,3,1122,4,1,4,1981,2,2,7,2,5,4,3,2,2,431,44,9,4,82,135000,909250220
912,1,5,6,0,0,2,0,5,3,816,0,1,4,1232,1,2,6,1,2,4,3,2,2,0,0,9,4,94,147500,909251050
913,5,5,24,0,0,3,0,5,3,976,0,1,4,1608,2,2,7,1,2,4,3,1,2,147,16,9,4,85,137450,909251170
915,5,5,6,0,0,3,0,5,3,896,2,1,4,1913,1,4,9,1,5,4,3,2,2,0,0,9,4,82,177000,909253010
916,5,5,24,5,0,3,0,5,3,861,2,1,4,1477,2,4,6,1,2,4,3,1,2,0,50,9,4,82,145000,909253180
917,12,5,6,5,0,3,0,5,2,600,0,1,4,1228,1,4,6,1,2,4,3,1,2,0,113,9,4,92,137000,909254010
918,12,5,6,5,0,2,0,2,3,1276,0,1,4,2080,1,2,9,2,2,4,3,1,2,0,0,9,4,84,234000,909257050
919,5,5,6,1,0,3,1,5,3,840,0,1,4,1567,1,4,6,2,5,4,3,2,2,0,21,9,4,70,205000,909275080
920,12,5,6,0,0,3,1,5,3,771,1,1,4,1494,1,2,7,2,2,0,3,1,1,0,0,9,4,68,177500,909276110
922,2,5,6,1,0,3,1,5,3,1273,0,1,4,1273,1,4,5,0,3,0,3,1,2,483,0,9,4,50,155000,909277090
924,5,5,6,1,0,3,0,5,3,731,0,1,4,1343,1,4,7,1,2,4,3,1,2,192,0,9,4,89,154900,909278020
925,0,5,6,5,0,3,0,5,3,920,0,1,4,2439,2,4,13,2,2,4,3,2,2,0,0,9,4,70,205000,909279010
927,12,5,6,5,0,3,1,5,3,704,0,1,4,1564,1,1,7,1,2,0,3,1,2,0,0,9,4,69,174500,909425060
928,2,5,6,0,132,3,1,5,3,1561,4,1,4,1561,2,4,6,1,2,0,0,2,2,0,148,9,4,50,193000,909425130
929,5,5,6,1,0,3,0,5,3,1067,1,0,4,1523,2,1,7,1,5,0,3,1,2,0,0,9,4,61,158000,909426090
930,2,5,6,0,0,3,1,5,3,1092,0,1,4,1152,1,2,6,1,2,0,3,1,2,0,36,9,3,60,158500,909427200
931,2,5,6,0,420,3,2,5,0,1310,0,1,4,1906,1,4,6,2,2,1,3,2,2,0,201,9,4,56,224000,909428240
933,14,6,1,0,0,3,1,2,2,561,4,1,4,1229,1,2,5,1,5,0,0,2,2,176,0,9,4,30,137000,909451100
935,14,6,1,0,0,3,1,2,3,561,4,1,4,1229,1,4,5,1,5,0,0,2,2,150,0,9,4,30,124000,909451180
936,10,5,6,0,242,3,1,5,3,572,2,1,4,1982,2,4,6,1,5,2,0,2,2,400,112,9,4,24,208000,909452050
938,2,5,6,0,260,2,1,2,3,880,0,1,4,1680,2,2,5,1,2,0,0,2,2,292,44,9,4,22,222000,909475300
939,12,6,11,1,0,3,1,5,3,672,2,1,0,1344,1,4,6,0,3,4,3,1,2,0,128,9,4,90,147000,910202070
941,12,6,11,1,0,3,2,5,2,596,4,0,4,1192,1,4,6,0,3,4,3,1,0,0,0,9,4,90,85000,910205020
942,5,1,11,4,0,1,1,5,3,1013,4,0,4,1526,1,1,6,0,3,6,1,0,0,0,0,3,0,95,85000,911103050
943,1,1,11,2,0,3,0,5,3,572,1,0,2,848,1,4,4,0,3,4,3,1,0,0,0,9,4,85,85000,911104060
945,1,3,11,6,0,1,1,3,4,0,4,0,0,848,1,4,4,0,3,4,3,1,0,119,24,3,4,100,85000,912251110
946,13,5,14,8,0,2,2,2,3,1107,0,1,4,2052,2,2,7,1,5,2,0,3,2,210,91,9,4,10,251000,914465020
947,5,5,14,5,0,2,2,0,3,1434,0,1,4,2149,1,2,6,1,0,0,2,2,2,168,43,9,0,7,239686,914465040
948,2,5,14,5,108,2,2,0,2,1710,0,1,4,1710,2,2,7,1,2,0,0,2,2,100,48,9,4,6,240000,914465055
949,13,5,14,0,0,3,2,0,3,804,0,1,4,1961,2,2,7,1,5,2,0,2,2,125,192,9,4,9,215000,914474070
951,9,5,14,0,0,3,1,2,0,957,4,1,4,1287,1,4,5,2,1,0,2,2,2,302,39,9,4,33,173000,914475030
952,0,5,14,1,0,3,1,3,4,0,4,1,4,1734,2,2,8,0,3,0,3,2,2,0,0,0,4,33,126000,914476020
954,2,5,14,1,0,3,2,2,3,1582,4,1,4,1595,2,4,5,0,3,4,3,2,2,0,0,0,0,19,152000,914476430
955,2,5,26,0,541,3,1,5,3,819,2,1,0,1344,1,2,7,1,2,1,2,2,2,0,118,0,0,52,137500,916176030
959,2,5,26,3,246,0,1,0,1,2190,0,1,4,2036,2,0,9,1,0,0,0,3,2,90,154,9,4,2,334000,916382100
960,2,5,26,3,406,0,2,0,1,1641,0,1,4,1641,2,0,7,0,3,0,0,3,2,0,95,9,4,2,316500,916382110
961,2,5,26,8,0,2,2,2,0,1466,0,1,4,1466,2,2,7,0,3,0,0,3,2,100,18,9,4,3,201000,916386140
962,2,5,26,0,0,3,1,2,2,1392,4,1,4,1412,2,2,6,1,5,0,3,2,2,0,0,9,4,22,175000,916403010
963,13,5,26,0,0,3,2,2,3,712,0,1,4,2237,2,2,7,1,5,2,0,2,2,305,24,9,4,30,204000,916403200
964,10,5,26,5,310,3,2,2,1,1645,0,1,4,1479,2,2,7,1,1,0,0,2,2,224,238,9,4,23,213500,916403250
965,2,5,26,8,136,2,2,0,3,1267,0,1,4,1296,2,2,6,0,3,0,0,2,2,192,25,9,4,9,220000,916455070
966,13,5,26,5,0,2,2,2,3,912,0,1,4,2014,2,2,9,0,3,0,0,2,2,124,114,9,0,7,170000,916460110
968,2,5,26,3,290,0,2,0,1,1978,0,1,4,1978,2,0,7,1,2,0,0,3,2,308,52,9,4,3,334000,921128050
970,2,5,14,1,75,3,3,3,4,0,4,1,4,1771,1,4,9,1,5,0,3,2,2,0,0,9,4,50,115000,923202060
975,8,6,13,2,0,3,1,2,0,630,4,1,4,848,1,2,3,0,3,0,3,1,2,0,0,9,4,40,86000,923226270
977,8,6,13,2,0,3,1,2,0,630,4,1,4,848,1,4,3,0,3,0,3,1,2,0,0,9,4,40,85000,923228110
980,9,5,14,1,0,3,1,2,0,796,2,1,4,848,1,4,4,0,3,4,3,1,2,138,0,9,4,38,131900,923230200
981,10,5,14,0,0,3,1,2,0,384,0,1,4,1091,1,4,5,0,3,0,0,1,2,280,0,9,4,17,131250,923252075
982,9,5,14,1,104,3,2,2,0,1097,0,1,4,1110,1,2,4,1,5,0,0,2,2,303,30,9,4,32,165500,923275040
983,2,5,14,1,0,3,1,5,3,833,0,1,4,848,1,4,5,0,3,6,1,0,2,0,0,9,4,25,112000,923275140
985,5,5,14,1,0,3,5,2,3,796,0,1,4,1362,1,4,5,0,3,0,3,2,2,40,30,9,4,17,143000,923400025
986,13,5,14,1,0,3,2,2,3,624,4,1,4,1287,1,4,6,0,3,4,3,2,2,150,0,9,4,18,130000,923400110
989,2,5,15,0,0,0,1,2,3,1184,0,1,4,1414,1,4,6,1,5,0,3,2,2,0,51,9,4,52,176500,526351030
990,2,5,15,0,0,3,1,5,2,1205,0,1,4,2117,2,4,7,2,2,0,0,2,2,0,42,9,4,40,237500,526353050
991,13,5,15,0,0,3,1,1,2,952,4,1,4,2112,2,4,9,2,2,0,3,2,2,280,0,9,4,41,206900,526354070
992,13,5,8,0,0,3,2,5,3,926,0,1,4,1604,2,4,7,1,5,0,0,2,2,0,36,9,4,13,187500,527105050
993,13,5,8,0,119,3,2,2,3,680,2,1,4,1470,2,4,7,1,5,2,0,2,2,192,49,9,4,15,165000,527106050
994,13,5,8,0,0,3,2,2,1,926,0,1,4,1604,2,4,7,0,3,0,0,2,2,100,82,9,4,12,195500,527106140
995,13,5,8,0,0,3,2,2,1,943,2,1,4,1638,2,4,7,2,5,0,0,2,2,100,38,9,4,12,192000,527106150
996,13,5,8,0,0,3,2,2,3,916,2,1,4,1636,2,4,7,1,5,0,0,2,2,168,84,9,4,14,173000,527107010
998,13,5,8,5,0,3,2,2,1,729,0,1,4,1446,2,4,6,1,5,0,3,2,2,264,22,9,4,14,175000,527107210
999,3,5,25,8,0,2,2,0,0,1593,0,1,4,1593,1,0,5,1,2,0,0,2,2,0,120,9,4,9,286000,527127140
1000,3,5,25,8,0,2,2,0,2,1664,0,1,4,1682,1,2,6,1,5,0,0,2,2,0,0,9,4,13,247900,527131110
1001,3,5,25,8,0,2,2,2,3,1337,2,1,4,1337,2,2,5,1,5,0,2,2,2,96,0,9,4,17,180000,527140090
1002,3,5,25,8,0,2,2,2,2,1280,0,1,4,1280,2,2,5,0,3,0,2,2,2,0,82,9,4,18,180000,527145090
1006,13,5,8,5,0,2,2,2,3,712,0,1,4,1895,2,2,7,1,5,0,0,2,2,143,46,9,4,16,194500,527164120
1007,13,5,8,0,194,3,2,2,3,836,2,1,4,1709,2,2,7,0,3,0,0,2,2,0,40,9,4,19,185000,527165010
1008,3,5,25,8,0,2,2,2,2,1228,2,1,4,1228,2,2,5,1,2,0,0,2,2,168,120,9,4,22,189000,527183030
1009,3,5,25,8,0,2,2,2,1,1337,2,1,4,1337,2,2,5,1,5,0,2,2,2,0,73,9,4,21,188500,527183060
1013,2,5,8,0,0,3,1,5,3,1632,4,1,0,1474,1,4,7,2,2,0,3,2,2,0,0,9,4,58,115000,527226020
1014,3,5,25,3,178,0,2,0,1,1710,0,1,4,1710,2,0,6,1,2,0,2,2,2,156,48,9,4,3,334000,527252080
1015,2,5,8,0,44,3,1,5,3,1488,2,1,4,1488,2,4,6,1,5,0,2,2,2,0,0,9,3,60,133000,527276040
1017,2,5,19,5,102,2,1,2,2,1675,0,1,4,1688,2,0,6,1,0,0,2,2,2,0,48,9,4,22,226500,527301245
1019,2,5,19,5,174,2,1,2,2,1260,4,1,4,1260,2,4,6,0,3,0,3,2,2,152,0,9,4,27,181900,527302070
1020,2,5,19,5,383,2,1,2,3,2048,4,1,4,2064,2,2,7,2,1,0,0,2,2,200,0,9,4,32,235000,527302185
1021,2,5,19,5,194,2,1,2,3,1782,4,1,4,1782,2,2,6,1,5,0,0,2,2,467,0,9,4,31,220000,527302210
1022,13,5,19,0,424,3,1,2,3,1330,4,1,4,2439,2,4,11,1,5,0,0,2,2,550,282,9,4,33,272000,527325070
1023,2,5,19,0,621,3,2,2,3,1211,4,1,4,1211,2,2,6,1,4,0,0,2,2,0,0,9,4,34,161000,527325240
1024,2,5,19,1,0,3,2,2,0,1126,4,1,4,1126,2,0,6,0,3,0,2,2,2,180,0,9,0,33,175000,527326130
1025,13,5,19,5,280,3,1,2,2,738,4,1,4,2044,2,4,7,1,5,0,3,2,2,28,73,9,4,30,185000,527354160
1026,13,5,19,1,0,3,1,5,3,720,2,1,4,1308,1,4,7,0,3,4,3,2,2,0,0,9,4,41,146900,527357110
1028,2,5,19,0,160,3,1,2,3,1193,4,1,4,1523,2,4,7,1,5,0,0,2,2,0,0,0,0,34,180000,527358120
1029,2,5,19,0,120,3,1,5,3,1444,4,1,4,1444,2,4,5,1,2,0,3,2,2,0,24,9,4,34,159900,527359030
1031,2,5,19,1,0,3,1,2,3,1176,2,1,4,1178,1,2,5,1,1,0,3,2,2,224,0,9,4,37,157000,527378020
1032,13,5,19,8,402,2,2,2,3,1236,0,1,4,2340,2,2,9,1,2,0,2,3,2,192,180,9,4,14,306000,527380240
1033,0,5,15,1,0,3,1,2,2,896,4,1,4,1792,2,4,8,0,3,4,3,2,2,0,45,9,4,36,133000,527401130
1034,2,5,15,0,0,3,1,2,3,1054,2,1,4,1054,1,4,6,0,3,0,3,2,2,180,0,9,4,41,151000,527402060
1035,2,5,15,2,72,3,1,2,2,936,4,1,4,936,1,4,4,0,3,0,3,1,2,16,0,0,4,41,111900,527402130
1036,2,5,15,1,0,3,1,2,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,0,0,9,4,39,123000,527403360
1037,2,5,15,2,0,3,1,5,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,216,0,0,4,38,111250,527425035
1038,3,4,15,0,0,2,2,2,3,1405,0,1,4,1337,2,2,5,0,3,0,0,2,2,144,68,0,0,12,181000,527427110
1039,14,6,2,0,359,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,52,0,9,4,37,103400,527450110
1040,14,6,2,0,158,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,0,0,9,4,37,100000,527450250
1041,14,6,2,0,422,3,1,5,3,483,2,1,4,987,1,4,5,0,3,4,3,1,2,411,0,9,4,38,100500,527450520
1042,14,6,2,0,127,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,0,0,9,4,40,106000,527451060
1043,14,6,2,0,232,3,1,5,3,483,4,1,4,987,1,4,4,0,3,4,3,1,2,0,0,0,0,39,85400,527451290
1045,14,6,2,1,356,3,1,5,3,630,4,1,4,1302,2,4,6,0,3,4,3,1,2,0,0,9,4,38,111750,527451550
1046,3,5,16,0,0,3,1,2,3,1069,4,1,4,1069,2,4,4,0,3,0,2,2,2,0,55,0,0,33,140000,527452150
1047,14,5,16,0,0,3,1,2,3,855,2,1,4,1456,2,4,7,0,3,0,2,2,2,0,0,9,4,35,143000,527453160
1048,3,5,16,5,0,3,1,2,3,1055,1,1,4,1055,2,4,4,0,3,0,3,2,2,0,38,9,4,33,148500,527454120
1049,2,5,15,1,65,3,1,5,3,864,4,1,4,892,1,4,5,0,3,0,2,1,2,0,0,9,4,44,110000,527455270
1051,13,5,18,7,272,0,2,0,0,1682,0,1,4,2332,2,0,9,1,0,2,0,3,2,196,134,6,5,3,334000,528102110
1052,2,5,18,7,816,0,2,0,0,2078,0,1,4,2084,2,0,7,1,2,0,0,3,2,188,45,6,5,3,334000,528104050
1055,2,5,18,8,436,2,2,0,1,1710,0,1,4,1710,2,2,6,1,2,0,2,3,2,0,102,6,5,3,334000,528110080
1056,2,5,18,8,554,2,2,0,1,2418,0,1,4,2439,2,0,9,1,0,0,0,3,2,358,78,9,4,3,334000,528110110
1057,2,5,18,3,480,0,2,0,1,1950,0,1,4,1950,2,0,7,1,2,0,0,3,2,156,207,9,4,3,334000,528114040
1062,13,5,18,8,126,2,2,0,3,1148,0,1,4,2332,2,0,9,1,2,2,0,3,2,224,142,9,4,6,316000,528142140
1063,2,5,18,7,680,0,2,0,1,2535,0,1,4,2439,1,0,7,2,2,0,0,3,2,154,65,9,4,7,334000,528164060
1064,13,5,18,3,664,2,2,0,0,1572,0,1,4,2439,2,0,10,2,2,2,0,3,2,400,0,9,4,7,334000,528166120
1065,13,5,18,5,292,2,2,2,3,998,0,1,4,2046,2,2,8,1,2,2,2,3,2,320,62,9,4,7,284000,528170070
1066,2,5,18,8,504,2,2,2,2,1603,0,1,4,1575,2,2,7,1,5,0,0,3,2,216,28,9,4,7,284000,528172080
1067,13,5,18,8,1110,2,2,0,2,1479,0,1,4,2439,2,2,10,1,5,0,0,3,2,0,60,9,4,9,334000,528178070
1068,13,5,18,8,221,2,2,0,1,1765,0,1,4,2439,2,2,9,1,2,2,0,3,2,268,58,9,4,7,334000,528178090
1070,3,5,18,3,766,0,2,0,3,1702,0,1,4,1702,1,0,7,1,2,0,0,3,2,0,72,6,5,2,334000,528180140
1071,3,5,18,5,144,2,2,2,3,1367,0,1,4,1367,2,2,6,1,2,0,2,2,2,0,33,9,4,5,192000,528181010
1072,3,5,18,8,472,0,2,0,1,1518,0,1,4,1518,1,0,6,1,2,0,2,2,2,185,140,9,4,7,274000,528186030
1074,3,5,18,3,714,0,2,0,3,1800,0,1,4,1800,2,0,6,1,2,0,2,3,2,210,0,6,5,3,334000,528186130
1075,3,5,18,8,176,2,2,2,3,1342,0,1,4,1342,2,2,6,1,2,0,0,2,2,0,35,9,4,4,234250,528186160
1077,14,5,18,5,106,2,2,2,3,764,0,1,4,1626,2,2,6,0,3,2,2,2,2,0,27,9,4,7,155000,528188090
1078,14,5,18,5,106,2,2,2,3,764,0,1,4,1626,2,2,6,0,3,2,2,2,2,0,27,9,4,7,154000,528188150
1079,3,6,18,5,146,2,2,2,0,1358,0,1,4,1358,2,2,6,1,2,0,2,2,2,192,30,9,4,6,207000,528190010
1080,3,5,0,5,143,2,2,2,1,1415,0,1,4,1455,2,2,6,1,5,0,0,3,2,156,20,9,4,7,195000,528228345
1081,3,6,0,5,24,2,2,2,3,1393,0,1,4,1576,2,2,7,1,5,0,2,3,2,143,20,9,4,6,219990,528228405
1083,2,5,0,5,16,2,2,2,0,1266,0,1,4,1266,2,2,6,1,2,0,0,2,2,100,16,9,4,3,159895,528228465
1085,13,5,8,0,0,2,2,2,3,789,0,1,4,1515,2,2,8,1,2,0,0,2,2,0,75,9,4,6,179000,528235020
1086,13,5,8,0,0,3,2,5,3,839,0,1,4,1593,2,4,8,1,5,0,0,2,2,100,75,9,4,6,193000,528235120
1087,10,5,8,5,182,2,2,2,1,856,0,1,4,1166,2,2,5,0,3,0,0,2,2,212,0,9,4,5,190000,528235180
1088,13,5,8,0,0,3,2,2,3,728,0,1,4,1456,2,2,8,0,3,0,0,2,2,100,24,9,4,5,176000,528240040
1089,13,5,8,5,0,2,2,2,3,840,0,1,4,1720,2,2,7,1,2,2,0,2,2,138,48,9,4,8,188000,528240050
1090,13,5,8,5,196,2,2,2,3,847,0,1,4,1986,2,2,9,1,2,2,0,2,2,120,48,9,4,7,213000,528250030
1091,3,5,18,5,176,2,2,2,3,1350,0,1,4,1358,2,2,6,1,2,0,2,2,2,192,26,6,5,3,217300,528253020
1092,13,5,8,0,318,3,2,2,3,936,0,1,4,1792,2,4,8,1,5,0,0,2,2,0,0,9,4,10,186500,528280130
1093,13,5,8,5,647,2,2,2,0,982,0,1,4,1892,2,4,8,1,5,0,2,2,2,108,0,9,4,10,226750,528280180
1095,13,5,8,5,0,2,2,2,3,707,0,1,4,1414,2,2,6,1,2,0,0,2,2,100,35,9,4,8,176000,528290090
1096,13,5,8,5,0,2,2,2,3,1037,0,1,4,2322,2,4,8,1,5,2,0,2,2,144,44,9,4,11,225000,528292060
1097,13,5,8,5,0,3,2,2,3,831,0,1,4,1651,2,4,7,1,5,2,0,2,2,0,103,9,4,11,185900,528294060
1098,15,5,17,8,1290,2,2,2,3,1173,0,1,4,2199,2,2,9,1,5,0,0,2,2,0,131,9,4,13,284500,528315060
1099,13,5,17,8,473,2,2,2,3,1470,2,1,4,2439,2,2,8,1,5,0,0,3,2,0,66,9,4,12,315000,528315110
1100,13,5,17,8,350,2,2,2,0,1145,0,1,4,2198,2,2,9,1,5,0,2,3,2,192,84,9,4,10,250000,528326030
1102,2,5,17,8,495,2,2,2,0,1982,0,1,4,2006,2,2,5,1,5,0,0,3,2,144,33,9,4,12,334000,528346050
1103,13,5,17,5,0,2,2,0,3,1064,0,1,4,2125,2,2,12,2,5,0,2,2,2,168,0,9,4,14,279500,528354100
1104,13,5,17,8,466,2,2,2,0,1242,0,1,4,2439,2,2,9,1,5,0,2,3,2,192,87,9,4,15,290000,528363020
1106,13,5,17,5,651,2,2,2,1,1311,0,1,4,2418,2,2,9,1,5,0,2,3,2,250,154,9,4,17,334000,528365060
1107,13,5,17,5,320,2,2,2,0,1080,0,1,4,2197,2,2,9,1,2,0,0,3,2,385,99,9,4,17,287500,528365080
1108,13,5,17,5,448,2,2,2,3,1223,0,1,4,2127,2,2,5,2,5,0,2,2,2,171,132,9,4,16,271000,528387050
1109,2,5,17,8,554,2,2,2,1,1986,0,1,4,1987,2,2,7,1,5,0,0,2,2,262,36,9,4,16,301500,528390020
1110,2,5,23,8,186,2,2,2,3,1580,0,1,4,1580,2,2,7,0,3,0,2,3,2,0,24,3,5,3,235128,528427010
1113,2,5,23,5,128,2,2,0,3,1578,2,1,4,1578,2,2,7,1,2,0,3,3,2,0,26,9,4,4,240000,528429070
1114,2,5,23,3,284,2,2,2,3,1498,0,1,4,1506,2,0,6,1,2,0,0,2,2,0,174,6,5,2,264132,528429080
1115,2,5,23,8,468,3,2,2,3,1563,0,1,4,1563,2,2,6,1,2,0,2,3,2,144,99,9,4,3,245000,528431060
1116,2,5,23,5,256,2,2,2,3,1417,0,1,4,1428,2,0,6,0,3,0,2,2,2,0,60,6,5,2,227680,528431080
1117,13,5,23,8,156,2,2,2,0,1341,0,1,4,1861,3,2,7,1,2,2,2,3,2,144,60,9,4,3,257000,528431120
1119,2,5,23,8,0,2,2,0,3,1460,0,1,4,1460,2,2,6,1,2,0,0,2,2,0,20,9,4,4,247000,528439010
1120,2,2,23,8,0,2,2,2,3,1363,0,1,4,1372,2,2,6,0,3,0,2,2,2,192,113,6,5,3,212700,528458030
1122,2,2,23,5,0,2,2,2,3,1428,0,1,4,1428,2,2,6,0,3,0,0,2,2,0,120,6,5,3,182000,528462040
1123,13,2,23,5,0,2,2,2,3,866,2,1,4,1768,2,2,7,0,3,0,2,2,2,0,108,9,4,5,226700,528477040
1125,13,2,23,5,0,2,2,2,3,1026,0,1,4,1958,2,2,9,1,2,0,0,3,2,154,210,9,4,5,250000,528478040
1129,2,2,23,5,210,2,2,2,3,1218,0,1,4,1218,2,2,6,0,3,0,0,2,2,168,168,6,5,3,230348,528488140
1130,13,2,23,0,0,2,2,2,3,864,0,1,4,1728,2,2,7,0,3,0,2,2,2,216,56,9,4,7,207500,528490080
1131,2,5,22,5,120,3,2,2,3,1080,0,1,4,1080,1,2,6,0,3,6,1,0,2,0,0,9,4,6,141000,531363060
1132,13,5,22,0,0,2,2,2,2,835,0,1,4,1696,2,2,7,0,3,0,2,2,2,143,66,9,4,7,188000,531371070
1133,13,5,22,5,95,2,2,2,0,835,0,1,4,1663,2,2,8,0,3,0,2,2,2,168,68,9,4,7,192500,531373060
1134,2,5,22,0,126,3,2,2,3,1175,0,1,4,1175,1,2,6,0,3,6,1,0,2,0,90,9,4,5,146000,531375050
1136,2,5,22,0,0,3,2,2,3,1114,0,1,4,1114,1,2,6,0,3,4,3,2,2,0,78,9,4,7,155000,531375120
1138,2,5,22,5,0,2,2,2,2,1162,0,1,4,1162,2,2,6,0,3,0,0,2,2,0,32,9,4,3,170000,531376070
1139,13,5,22,0,38,2,2,2,3,754,0,1,4,1609,2,2,6,0,3,0,2,2,2,0,70,9,4,15,182000,531382090
1140,13,5,22,0,120,2,2,2,3,886,0,1,4,1680,2,2,7,0,3,0,2,2,2,144,96,9,4,17,163000,531382110
1142,13,5,22,5,145,2,2,2,0,832,0,1,4,1657,2,2,6,0,3,0,2,2,2,144,74,9,4,16,189000,531384030
1143,13,5,22,0,0,2,2,2,3,827,0,1,4,1677,2,2,7,0,3,0,2,2,2,0,68,9,4,9,190500,531385060
1144,13,5,22,5,0,2,2,2,3,836,2,1,4,1737,2,2,7,0,3,0,0,2,2,192,85,9,4,18,175000,531450030
1146,13,5,22,0,120,2,2,2,3,832,0,1,4,1710,2,2,7,0,3,0,2,2,2,144,70,9,4,17,187000,531450170
1153,2,5,21,1,0,3,1,2,3,864,4,1,4,864,1,4,5,0,3,0,3,1,2,0,0,0,0,47,119916,532377020
1154,2,5,21,0,0,3,1,5,2,912,2,1,4,912,1,2,5,0,3,4,3,1,2,168,0,9,4,49,142000,532378200
1155,2,5,27,0,144,3,1,5,0,1430,4,1,4,1430,2,4,6,2,5,0,3,2,2,117,108,9,4,36,192000,532477030
1156,5,5,21,1,0,3,1,2,3,1001,4,1,4,1641,2,4,5,1,2,4,3,2,2,0,0,9,4,38,140000,532479020
1157,13,5,17,0,304,2,2,2,3,930,0,1,4,2439,2,2,9,2,2,0,2,2,2,237,251,9,4,20,290000,533125080
1158,13,5,17,3,568,2,2,2,1,1848,0,1,4,2439,2,2,10,1,0,0,0,2,2,294,49,9,4,17,334000,533125140
1160,14,2,23,5,0,2,2,2,3,625,0,1,4,1250,2,2,5,0,3,4,0,2,2,0,54,9,4,4,171900,533208080
1161,3,2,23,5,0,2,2,2,3,1235,0,1,4,1245,2,2,5,0,3,0,2,2,2,0,100,9,4,6,178000,533208140
1163,14,2,23,5,0,2,2,2,3,689,0,1,4,1392,2,2,5,0,3,4,3,2,2,0,102,9,0,3,146000,533212140
1164,14,2,23,5,0,2,2,2,3,689,0,1,4,1392,2,2,5,0,3,4,3,2,2,0,102,9,0,3,146000,533212150
1165,14,2,23,5,360,3,2,2,3,744,2,1,4,1501,2,4,6,0,3,4,3,2,2,0,0,9,4,11,179400,533213070
1168,3,2,23,3,179,2,2,0,0,1310,0,1,4,1310,1,2,5,1,5,0,2,2,2,277,45,9,4,9,285000,533215030
1169,3,2,23,3,0,2,2,0,0,1419,0,1,4,1419,1,0,5,1,5,0,0,2,2,155,58,9,4,9,290000,533215040
1170,3,2,23,3,260,2,2,2,0,1557,0,1,4,1557,2,0,5,1,5,0,2,2,2,124,113,9,4,11,305000,533215070
1171,3,2,23,3,60,2,2,0,0,1698,0,1,4,1709,2,2,5,1,5,0,0,2,2,97,65,1,0,11,328900,533215080
1172,14,2,23,5,212,2,2,2,3,600,0,1,4,1252,2,2,4,0,3,4,3,2,2,0,48,9,4,11,160000,533217050
1173,14,2,23,5,216,2,2,2,3,672,0,1,4,1404,2,2,5,0,3,4,3,2,2,20,0,9,4,11,170000,533217060
1174,13,2,23,5,513,3,2,5,3,858,0,1,4,1789,2,4,7,1,5,0,0,2,2,0,0,9,4,9,223000,533234020
1176,14,2,23,8,456,2,2,2,3,960,0,1,4,1607,2,2,7,0,3,4,3,2,2,169,0,3,4,11,200000,533236070
1177,14,2,23,7,0,0,2,2,2,970,0,1,4,2393,2,0,7,1,5,0,0,2,2,0,90,9,4,12,334000,533236090
1179,3,5,27,8,0,2,2,2,1,1230,0,1,4,1239,1,2,4,1,1,0,0,2,2,172,24,9,4,15,217500,533250110
1180,3,5,27,8,0,2,2,2,1,1719,0,1,4,1719,1,2,6,2,2,0,0,2,2,122,30,2,4,17,324000,533250160
1181,2,5,27,0,0,3,2,2,3,1232,4,1,4,1232,2,4,6,0,3,0,3,2,2,0,0,9,4,26,162500,533251120
1182,13,5,27,3,1050,2,1,2,3,994,4,1,4,2439,2,2,9,1,2,0,2,3,2,140,70,9,3,33,150000,533350090
1183,2,5,27,8,0,0,1,2,2,1426,0,1,4,1671,3,0,6,1,2,0,2,2,2,280,90,9,4,34,290000,533350120
1185,2,5,19,5,288,3,2,5,3,1304,2,1,4,1682,2,4,7,1,2,0,3,2,2,98,0,9,4,40,174000,534126090
1186,10,5,19,0,0,3,1,5,0,1427,2,1,4,1427,2,4,7,0,3,0,2,2,2,0,0,9,4,41,183000,534127210
1188,2,5,19,0,144,2,1,5,3,1258,0,1,4,1258,2,2,5,0,3,0,2,2,2,55,0,0,0,39,145000,534128050
1190,0,5,19,1,0,3,1,5,3,1625,0,1,4,1625,2,4,8,0,3,4,3,2,2,0,0,3,4,45,140500,534175140
1192,13,5,15,1,0,3,1,5,3,732,0,1,4,1464,1,4,7,0,3,0,3,2,2,0,40,9,4,42,141000,534201240
