,MS_SubClass,MS_Zoning,Neighborhood,Overall_Qual,Mas_Vnr_Area,Exter_Qual,Foundation,Bsmt_Qual,Bsmt_Exposure,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Sale_Type,Sale_Condition,Age_of_Property,Sale_Price,PID
902,5,5,7,0,0,3,0,5,2,684,2,1,4,1196,1,2,7,0,3,4,3,2,2,0,46,4,4,90,110000,909101010
903,5,5,7,1,0,3,1,5,3,720,0,1,4,1298,1,4,6,2,2,4,3,1,2,84,0,9,4,69,122000,909101100
904,5,5,7,1,0,3,1,5,3,984,0,1,4,1604,2,4,6,0,3,4,3,2,2,0,68,9,4,69,117000,909101140
905,5,4,24,1,88,3,2,5,3,832,4,1,4,1268,1,4,7,2,2,1,3,1,2,0,0,9,0,72,160000,909129090
906,5,4,24,1,0,3,0,5,3,793,0,1,4,1520,1,4,6,0,3,4,3,1,2,0,0,9,0,78,159434,909129100
907,1,5,24,6,0,3,1,5,3,290,4,0,1,864,1,1,3,0,3,4,3,1,0,0,0,9,4,90,88250,909175080
908,5,5,24,0,0,3,0,5,3,778,4,1,4,1489,2,4,7,1,2,4,3,1,2,335,0,9,4,70,139500,909178160
909,15,5,24,5,0,3,0,5,3,824,0,1,4,2468,2,4,12,2,5,1,0,2,2,136,63,9,4,90,197000,909179020
910,12,5,24,0,0,3,0,5,3,583,2,1,1,1242,1,4,6,1,2,4,3,1,2,329,96,9,4,75,105000,909250080
913,5,5,24,0,0,3,0,5,3,976,0,1,4,1608,2,2,7,1,2,4,3,1,2,147,16,9,4,85,137450,909251170
915,5,5,6,0,0,3,0,5,3,896,2,1,4,1913,1,4,9,1,5,4,3,2,2,0,0,9,4,82,177000,909253010
916,5,5,24,5,0,3,0,5,3,861,2,1,4,1477,2,4,6,1,2,4,3,1,2,0,50,9,4,82,145000,909253180
917,12,5,6,5,0,3,0,5,2,600,0,1,4,1228,1,4,6,1,2,4,3,1,2,0,113,9,4,92,137000,909254010
918,12,5,6,5,0,2,0,2,3,1276,0,1,4,2080,1,2,9,2,2,4,3,1,2,0,0,9,4,84,234000,909257050
919,5,5,6,1,0,3,1,5,3,840,0,1,4,1567,1,4,6,2,5,4,3,2,2,0,21,9,4,70,205000,909275080
922,2,5,6,1,0,3,1,5,3,1273,0,1,4,1273,1,4,5,0,3,0,3,1,2,483,0,9,4,50,155000,909277090
923,1,5,6,1,0,3,0,2,3,876,0,1,4,964,1,4,5,0,3,4,3,2,2,0,0,9,4,89,163500,909277100
926,2,5,6,1,0,3,0,5,2,1112,0,1,4,1112,1,4,6,1,2,0,3,1,2,0,0,9,3,56,144800,909282130
928,2,5,6,0,132,3,1,5,3,1561,4,1,4,1561,2,4,6,1,2,0,0,2,2,0,148,9,4,50,193000,909425130
929,5,5,6,1,0,3,0,5,3,1067,1,0,4,1523,2,1,7,1,5,0,3,1,2,0,0,9,4,61,158000,909426090
930,2,5,6,0,0,3,1,5,3,1092,0,1,4,1152,1,2,6,1,2,0,3,1,2,0,36,9,3,60,158500,909427200
932,14,6,1,0,0,3,1,5,3,516,4,1,4,1032,1,4,5,1,5,4,3,2,2,279,0,9,4,30,115000,909451040
933,14,6,1,0,0,3,1,2,2,561,4,1,4,1229,1,2,5,1,5,0,0,2,2,176,0,9,4,30,137000,909451100
934,14,6,1,0,0,3,1,2,3,561,4,1,4,1229,1,4,5,1,5,0,0,2,2,154,0,9,4,30,121000,909451140
935,14,6,1,0,0,3,1,2,3,561,4,1,4,1229,1,4,5,1,5,0,0,2,2,150,0,9,4,30,124000,909451180
937,2,5,6,5,0,2,1,2,3,1803,4,1,4,2365,2,0,7,2,2,0,0,2,2,200,144,9,4,39,315000,909475040
938,2,5,6,0,260,2,1,2,3,880,0,1,4,1680,2,2,5,1,2,0,0,2,2,292,44,9,4,22,222000,909475300
939,12,6,11,1,0,3,1,5,3,672,2,1,0,1344,1,4,6,0,3,4,3,1,2,0,128,9,4,90,147000,910202070
940,12,6,11,1,0,3,0,5,3,760,0,0,4,2168,2,2,11,0,3,4,3,2,2,467,160,9,4,110,123000,910204050
941,12,6,11,1,0,3,2,5,2,596,4,0,4,1192,1,4,6,0,3,4,3,1,0,0,0,9,4,90,88250,910205020
942,5,1,11,4,0,1,1,5,3,1013,4,0,4,1526,1,1,6,0,3,6,1,0,0,0,0,3,0,95,88250,911103050
943,1,1,11,2,0,3,0,5,3,572,1,0,2,864,1,4,4,0,3,4,3,1,0,0,0,9,4,85,88250,911104060
947,5,5,14,5,0,2,2,0,3,1434,0,1,4,2149,1,2,6,1,0,0,2,2,2,168,43,9,0,7,239686,914465040
948,2,5,14,5,108,2,2,0,2,1710,0,1,4,1710,2,2,7,1,2,0,0,2,2,100,48,9,4,6,240000,914465055
949,13,5,14,0,0,3,2,0,3,804,0,1,4,1961,2,2,7,1,5,2,0,2,2,125,192,9,4,9,215000,914474070
950,9,5,14,0,0,3,1,5,0,902,0,1,4,926,1,4,5,1,5,0,3,1,2,319,0,9,4,33,156450,914475010
951,9,5,14,0,0,3,1,2,0,957,4,1,4,1287,1,4,5,2,1,0,2,2,2,302,39,9,4,33,173000,914475030
953,10,5,14,5,0,3,2,2,0,1188,0,1,4,1217,2,2,6,0,3,0,3,2,2,168,27,9,4,20,173000,914476380
954,2,5,14,1,0,3,2,2,3,1582,4,1,4,1595,2,4,5,0,3,4,3,2,2,0,0,0,0,19,152000,914476430
955,2,5,26,0,541,3,1,5,3,819,2,1,0,1344,1,2,7,1,2,1,2,2,2,0,118,0,0,52,137500,916176030
956,2,5,26,5,0,3,1,2,1,2136,4,1,4,2036,2,4,8,2,2,0,2,2,2,0,0,9,4,45,335000,916176125
959,2,5,26,3,246,0,1,0,1,2190,0,1,4,2036,2,0,9,1,0,0,0,3,2,90,154,9,4,2,335000,916382100
960,2,5,26,3,406,0,2,0,1,1641,0,1,4,1641,2,0,7,0,3,0,0,3,2,0,95,9,4,2,316500,916382110
962,2,5,26,0,0,3,1,2,2,1392,4,1,4,1412,2,2,6,1,5,0,3,2,2,0,0,9,4,22,175000,916403010
963,13,5,26,0,0,3,2,2,3,712,0,1,4,2237,2,2,7,1,5,2,0,2,2,305,24,9,4,30,204000,916403200
964,10,5,26,5,310,3,2,2,1,1645,0,1,4,1479,2,2,7,1,1,0,0,2,2,224,238,9,4,23,213500,916403250
965,2,5,26,8,136,2,2,0,3,1267,0,1,4,1296,2,2,6,0,3,0,0,2,2,192,25,9,4,9,220000,916455070
966,13,5,26,5,0,2,2,2,3,912,0,1,4,2014,2,2,9,0,3,0,0,2,2,124,114,9,0,7,170000,916460110
967,2,5,26,3,584,0,2,0,0,1838,0,1,4,1838,2,0,8,1,2,0,0,3,2,270,68,9,4,4,315000,916475040
969,2,5,14,1,182,3,1,5,3,1008,2,1,4,1008,1,2,6,0,3,0,3,1,2,144,0,9,4,42,139500,923201100
970,2,5,14,1,75,3,3,3,4,0,4,1,4,1771,1,4,9,1,5,0,3,2,2,0,0,9,4,50,115000,923202060
972,3,6,14,0,425,3,2,0,3,1224,0,1,4,1224,2,4,5,0,3,0,0,2,2,0,304,9,4,11,165000,923203190
973,8,6,13,2,0,3,1,2,1,462,4,1,4,988,1,4,5,0,3,2,3,1,2,120,101,9,4,37,91000,923225360
974,2,5,14,1,0,3,1,5,3,864,4,1,4,874,1,4,5,0,3,0,2,1,2,33,0,9,4,42,130000,923225490
977,8,6,13,2,0,3,1,2,0,630,4,1,4,864,1,4,3,0,3,0,3,1,2,0,0,9,4,40,88250,923228110
978,14,6,13,2,0,3,1,5,3,546,4,1,4,1344,1,4,6,1,5,6,1,0,2,0,0,9,4,40,97000,923228150
979,14,6,13,2,0,3,1,5,3,546,4,1,4,1092,1,4,6,0,3,0,2,1,2,238,0,9,4,40,88250,923228230
980,9,5,14,1,0,3,1,2,0,796,2,1,4,864,1,4,4,0,3,4,3,1,2,138,0,9,4,38,131900,923230200
985,5,5,14,1,0,3,5,2,3,796,0,1,4,1362,1,4,5,0,3,0,3,2,2,40,30,9,4,17,143000,923400025
986,13,5,14,1,0,3,2,2,3,624,4,1,4,1287,1,4,6,0,3,4,3,2,2,150,0,9,4,18,130000,923400110
987,2,5,14,0,0,3,2,5,1,1567,4,1,4,1567,2,2,5,2,5,0,2,2,2,264,32,9,4,33,196000,924100040
988,13,5,14,1,178,2,1,5,1,784,0,1,4,1632,1,4,7,1,5,0,2,2,2,0,173,9,4,41,173000,924100060
992,13,5,8,0,0,3,2,5,3,926,0,1,4,1604,2,4,7,1,5,0,0,2,2,0,36,9,4,13,187500,527105050
994,13,5,8,0,0,3,2,2,1,926,0,1,4,1604,2,4,7,0,3,0,0,2,2,100,82,9,4,12,195500,527106140
995,13,5,8,0,0,3,2,2,1,943,2,1,4,1638,2,4,7,2,5,0,0,2,2,100,38,9,4,12,192000,527106150
996,13,5,8,0,0,3,2,2,3,916,2,1,4,1636,2,4,7,1,5,0,0,2,2,168,84,9,4,14,173000,527107010
997,2,5,8,1,0,2,2,2,3,1348,2,1,4,1384,2,2,7,0,3,0,3,2,2,0,39,9,4,14,177900,527107090
998,13,5,8,5,0,3,2,2,1,729,0,1,4,1446,2,4,6,1,5,0,3,2,2,264,22,9,4,14,175000,527107210
999,3,5,25,8,0,2,2,0,0,1593,0,1,4,1593,1,0,5,1,2,0,0,2,2,0,120,9,4,9,286000,527127140
1001,3,5,25,8,0,2,2,2,3,1337,2,1,4,1337,2,2,5,1,5,0,2,2,2,96,0,9,4,17,180000,527140090
1002,3,5,25,8,0,2,2,2,2,1280,0,1,4,1280,2,2,5,0,3,0,2,2,2,0,82,9,4,18,180000,527145090
1004,13,5,8,0,0,3,2,2,3,932,2,1,4,1633,2,4,7,1,5,0,0,2,2,0,39,9,3,12,183000,527162180
1008,3,5,25,8,0,2,2,2,2,1228,2,1,4,1228,2,2,5,1,2,0,0,2,2,168,120,9,4,22,189000,527183030
1009,3,5,25,8,0,2,2,2,1,1337,2,1,4,1337,2,2,5,1,5,0,2,2,2,0,73,9,4,21,188500,527183060
1011,13,5,25,3,245,2,2,2,3,1122,0,1,4,2468,2,0,11,1,2,2,0,3,2,144,39,9,4,5,325000,527212050
1012,2,5,25,3,296,0,2,0,1,1884,0,1,4,1884,2,0,7,1,2,0,0,3,2,214,76,9,4,6,335000,527214030
1015,2,5,8,0,44,3,1,5,3,1488,2,1,4,1488,2,4,6,1,5,0,2,2,2,0,0,9,3,60,133000,527276040
1016,13,5,19,5,123,3,1,2,3,791,2,1,4,2093,2,4,7,1,5,0,0,2,2,364,63,9,4,24,215000,527301170
1017,2,5,19,5,102,2,1,2,2,1675,0,1,4,1688,2,0,6,1,0,0,2,2,2,0,48,9,4,22,226500,527301245
1018,2,5,19,0,210,3,1,2,3,1422,4,1,4,1422,2,2,7,1,5,0,0,2,2,276,0,9,4,29,175500,527302050
1019,2,5,19,5,174,2,1,2,2,1260,4,1,4,1260,2,4,6,0,3,0,3,2,2,152,0,9,4,27,181900,527302070
1020,2,5,19,5,383,2,1,2,3,2048,4,1,4,2064,2,2,7,2,1,0,0,2,2,200,0,9,4,32,235000,527302185
1021,2,5,19,5,194,2,1,2,3,1782,4,1,4,1782,2,2,6,1,5,0,0,2,2,467,0,9,4,31,220000,527302210
1022,13,5,19,0,424,3,1,2,3,1330,4,1,4,2468,2,4,11,1,5,0,0,2,2,550,282,9,4,33,272000,527325070
1023,2,5,19,0,621,3,2,2,3,1211,4,1,4,1211,2,2,6,1,4,0,0,2,2,0,0,9,4,34,161000,527325240
1024,2,5,19,1,0,3,2,2,0,1126,4,1,4,1126,2,0,6,0,3,0,2,2,2,180,0,9,0,33,175000,527326130
1025,13,5,19,5,280,3,1,2,2,738,4,1,4,2044,2,4,7,1,5,0,3,2,2,28,73,9,4,30,185000,527354160
1027,13,5,19,5,168,2,2,2,3,1420,0,1,4,2468,2,2,8,2,2,0,0,4,2,0,16,9,4,32,292500,527357180
1028,2,5,19,0,160,3,1,2,3,1193,4,1,4,1523,2,4,7,1,5,0,0,2,2,0,0,0,0,34,180000,527358120
1029,2,5,19,0,120,3,1,5,3,1444,4,1,4,1444,2,4,5,1,2,0,3,2,2,0,24,9,4,34,159900,527359030
1030,13,5,19,5,660,3,1,5,3,803,4,1,4,1964,2,4,8,1,2,0,2,2,2,0,69,9,4,34,205000,527359070
1033,0,5,15,1,0,3,1,2,2,896,4,1,4,1792,2,4,8,0,3,4,3,2,2,0,45,9,4,36,133000,527401130
1034,2,5,15,0,0,3,1,2,3,1054,2,1,4,1054,1,4,6,0,3,0,3,2,2,180,0,9,4,41,151000,527402060
1036,2,5,15,1,0,3,1,2,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,0,0,9,4,39,123000,527403360
1037,2,5,15,2,0,3,1,5,3,864,4,1,4,864,1,4,5,0,3,4,3,2,2,216,0,0,4,38,111250,527425035
1038,3,4,15,0,0,2,2,2,3,1405,0,1,4,1337,2,2,5,0,3,0,0,2,2,144,68,0,0,12,181000,527427110
1039,14,6,2,0,359,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,52,0,9,4,37,103400,527450110
1040,14,6,2,0,158,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,0,0,9,4,37,100000,527450250
1041,14,6,2,0,422,3,1,5,3,483,2,1,4,987,1,4,5,0,3,4,3,1,2,411,0,9,4,38,100500,527450520
1044,14,6,2,0,604,3,1,5,3,483,4,1,4,987,1,4,5,0,3,4,3,1,2,0,0,9,4,39,89500,527451400
1046,3,5,16,0,0,3,1,2,3,1069,4,1,4,1069,2,4,4,0,3,0,2,2,2,0,55,0,0,33,140000,527452150
1047,14,5,16,0,0,3,1,2,3,855,2,1,4,1456,2,4,7,0,3,0,2,2,2,0,0,9,4,35,143000,527453160
1048,3,5,16,5,0,3,1,2,3,1055,1,1,4,1055,2,4,4,0,3,0,3,2,2,0,38,9,4,33,148500,527454120
1051,13,5,18,7,272,0,2,0,0,1682,0,1,4,2332,2,0,9,1,0,2,0,3,2,196,134,6,5,3,335000,528102110
1053,13,5,18,3,268,0,2,0,0,1452,0,1,4,2468,2,0,11,1,2,0,0,3,2,126,66,6,5,2,335000,528104080
1054,2,5,18,8,302,2,2,0,3,1582,0,1,4,1582,2,2,7,0,3,0,0,3,2,209,95,6,5,3,317500,528108150
1055,2,5,18,8,436,2,2,0,1,1710,0,1,4,1710,2,2,6,1,2,0,2,3,2,0,102,6,5,3,335000,528110080
1057,2,5,18,3,480,0,2,0,1,1950,0,1,4,1950,2,0,7,1,2,0,0,3,2,156,207,9,4,3,335000,528114040
1058,13,5,18,3,270,2,2,0,1,1850,0,1,4,2468,2,0,9,1,2,2,0,3,2,212,182,9,0,4,335000,528118030
1060,13,5,18,3,368,2,2,0,0,1414,0,1,4,2331,2,0,9,1,2,2,0,3,2,192,63,9,4,5,335000,528120130
1061,13,5,18,8,108,0,2,2,0,948,0,1,4,2088,2,2,10,1,2,2,0,3,2,100,24,9,4,3,250000,528142020
1064,13,5,18,3,664,2,2,0,0,1572,0,1,4,2468,2,0,10,2,2,2,0,3,2,400,0,9,4,7,335000,528166120
1065,13,5,18,5,292,2,2,2,3,998,0,1,4,2046,2,2,8,1,2,2,2,3,2,320,62,9,4,7,284000,528170070
1068,13,5,18,8,221,2,2,0,1,1765,0,1,4,2468,2,2,9,1,2,2,0,3,2,268,58,9,4,7,335000,528178090
1069,3,5,18,3,492,0,2,2,3,1858,0,1,4,1866,2,0,7,1,2,0,0,3,2,0,48,6,5,2,335000,528180110
1071,3,5,18,5,144,2,2,2,3,1367,0,1,4,1367,2,2,6,1,2,0,2,2,2,0,33,9,4,5,192000,528181010
1072,3,5,18,8,472,0,2,0,1,1518,0,1,4,1518,1,0,6,1,2,0,2,2,2,185,140,9,4,7,274000,528186030
1073,3,5,18,3,616,0,2,0,3,1684,0,1,4,1684,2,0,6,1,0,0,2,2,2,495,72,9,4,5,266000,528186080
1074,3,5,18,3,714,0,2,0,3,1800,0,1,4,1800,2,0,6,1,2,0,2,3,2,210,0,6,5,3,335000,528186130
1075,3,5,18,8,176,2,2,2,3,1342,0,1,4,1342,2,2,6,1,2,0,0,2,2,0,35,9,4,4,234250,528186160
1076,3,5,18,8,196,2,2,2,3,1342,0,1,4,1342,2,2,6,1,2,0,2,2,2,0,35,9,4,4,219500,528186170
1077,14,5,18,5,106,2,2,2,3,764,0,1,4,1626,2,2,6,0,3,2,2,2,2,0,27,9,4,7,155000,528188090
1079,3,6,18,5,146,2,2,2,0,1358,0,1,4,1358,2,2,6,1,2,0,2,2,2,192,30,9,4,6,207000,528190010
1081,3,6,0,5,24,2,2,2,3,1393,0,1,4,1576,2,2,7,1,5,0,2,3,2,143,20,9,4,6,219990,528228405
1083,2,5,0,5,16,2,2,2,0,1266,0,1,4,1266,2,2,6,1,2,0,0,2,2,100,16,9,4,3,159895,528228465
1084,2,5,0,5,20,2,2,2,1,1146,0,1,4,1246,2,2,5,1,2,0,0,2,2,100,24,6,5,3,187687,528228540
1086,13,5,8,0,0,3,2,5,3,839,0,1,4,1593,2,4,8,1,5,0,0,2,2,100,75,9,4,6,193000,528235120
1087,10,5,8,5,182,2,2,2,1,856,0,1,4,1166,2,2,5,0,3,0,0,2,2,212,0,9,4,5,190000,528235180
1088,13,5,8,0,0,3,2,2,3,728,0,1,4,1456,2,2,8,0,3,0,0,2,2,100,24,9,4,5,176000,528240040
1089,13,5,8,5,0,2,2,2,3,840,0,1,4,1720,2,2,7,1,2,2,0,2,2,138,48,9,4,8,188000,528240050
1090,13,5,8,5,196,2,2,2,3,847,0,1,4,1986,2,2,9,1,2,2,0,2,2,120,48,9,4,7,213000,528250030
1091,3,5,18,5,176,2,2,2,3,1350,0,1,4,1358,2,2,6,1,2,0,2,2,2,192,26,6,5,3,217300,528253020
1092,13,5,8,0,318,3,2,2,3,936,0,1,4,1792,2,4,8,1,5,0,0,2,2,0,0,9,4,10,186500,528280130
1094,13,5,8,5,0,2,2,2,0,788,0,1,4,1490,2,2,8,1,2,0,0,2,2,100,75,9,4,6,184000,528290010
1095,13,5,8,5,0,2,2,2,3,707,0,1,4,1414,2,2,6,1,2,0,0,2,2,100,35,9,4,8,176000,528290090
1096,13,5,8,5,0,2,2,2,3,1037,0,1,4,2322,2,4,8,1,5,2,0,2,2,144,44,9,4,11,225000,528292060
1097,13,5,8,5,0,3,2,2,3,831,0,1,4,1651,2,4,7,1,5,2,0,2,2,0,103,9,4,11,185900,528294060
1098,15,5,17,8,1290,2,2,2,3,1173,0,1,4,2199,2,2,9,1,5,0,0,2,2,0,131,9,4,13,284500,528315060
1101,13,5,17,3,295,2,2,0,2,1519,0,1,4,2172,2,0,8,1,5,2,2,3,2,162,153,9,4,10,291000,528326110
1102,2,5,17,8,495,2,2,2,0,1982,0,1,4,2006,2,2,5,1,5,0,0,3,2,144,33,9,4,12,335000,528346050
1105,2,5,17,8,660,2,2,2,1,2109,0,1,4,2113,2,2,7,1,5,0,0,3,2,236,46,9,4,15,335000,528363110
1108,13,5,17,5,448,2,2,2,3,1223,0,1,4,2127,2,2,5,2,5,0,2,2,2,171,132,9,4,16,271000,528387050
1109,2,5,17,8,554,2,2,2,1,1986,0,1,4,1987,2,2,7,1,5,0,0,2,2,262,36,9,4,16,301500,528390020
1110,2,5,23,8,186,2,2,2,3,1580,0,1,4,1580,2,2,7,0,3,0,2,3,2,0,24,3,5,3,235128,528427010
1111,13,5,23,0,74,2,2,2,2,894,0,1,4,1933,2,2,9,1,2,2,0,3,2,100,18,9,4,3,214000,528427070
1112,2,5,23,8,53,2,2,2,3,1574,0,1,4,1574,2,2,7,1,2,0,2,3,2,144,104,9,4,4,232000,528429050
1113,2,5,23,5,128,2,2,0,3,1578,2,1,4,1578,2,2,7,1,2,0,3,3,2,0,26,9,4,4,240000,528429070
1114,2,5,23,3,284,2,2,2,3,1498,0,1,4,1506,2,0,6,1,2,0,0,2,2,0,174,6,5,2,264132,528429080
1115,2,5,23,8,468,3,2,2,3,1563,0,1,4,1563,2,2,6,1,2,0,2,3,2,144,99,9,4,3,245000,528431060
1118,13,5,23,8,310,2,2,2,0,955,0,1,4,1874,2,2,8,1,2,0,0,3,2,168,108,6,5,3,297900,528435020
1119,2,5,23,8,0,2,2,0,3,1460,0,1,4,1460,2,2,6,1,2,0,0,2,2,0,20,9,4,4,247000,528439010
1120,2,2,23,8,0,2,2,2,3,1363,0,1,4,1372,2,2,6,0,3,0,2,2,2,192,113,6,5,3,212700,528458030
1121,2,2,23,5,0,2,2,0,3,1372,0,1,4,1372,2,2,6,0,3,0,0,2,2,0,140,6,5,3,250580,528458050
1122,2,2,23,5,0,2,2,2,3,1428,0,1,4,1428,2,2,6,0,3,0,0,2,2,0,120,6,5,3,182000,528462040
1123,13,2,23,5,0,2,2,2,3,866,2,1,4,1768,2,2,7,0,3,0,2,2,2,0,108,9,4,5,226700,528477040
1125,13,2,23,5,0,2,2,2,3,1026,0,1,4,1958,2,2,9,1,2,0,0,3,2,154,210,9,4,5,250000,528478040
1126,13,2,23,8,100,2,2,0,3,1034,0,1,4,2078,2,0,8,1,2,0,0,3,2,0,102,6,5,3,335000,528480060
1127,13,2,23,5,0,2,2,2,3,813,0,1,4,1665,2,2,7,0,3,0,2,2,2,0,0,9,4,3,205950,528480160
1128,2,2,23,8,292,2,2,2,0,1660,0,1,4,1660,2,2,7,1,2,0,0,3,2,133,120,9,4,3,256000,528482020
1130,13,2,23,0,0,2,2,2,3,864,0,1,4,1728,2,2,7,0,3,0,2,2,2,216,56,9,4,7,207500,528490080
1131,2,5,22,5,120,3,2,2,3,1080,0,1,4,1080,1,2,6,0,3,6,1,0,2,0,0,9,4,6,141000,531363060
1132,13,5,22,0,0,2,2,2,2,835,0,1,4,1696,2,2,7,0,3,0,2,2,2,143,66,9,4,7,188000,531371070
1134,2,5,22,0,126,3,2,2,3,1175,0,1,4,1175,1,2,6,0,3,6,1,0,2,0,90,9,4,5,146000,531375050
1138,2,5,22,5,0,2,2,2,2,1162,0,1,4,1162,2,2,6,0,3,0,0,2,2,0,32,9,4,3,170000,531376070
1140,13,5,22,0,120,2,2,2,3,886,0,1,4,1680,2,2,7,0,3,0,2,2,2,144,96,9,4,17,163000,531382110
1141,2,5,22,0,258,3,2,2,3,1408,0,1,4,1679,2,2,7,1,1,0,2,2,2,224,42,9,4,16,193500,531382120
1142,13,5,22,5,145,2,2,2,0,832,0,1,4,1657,2,2,6,0,3,0,2,2,2,144,74,9,4,16,189000,531384030
1147,3,5,22,0,0,2,2,2,3,1604,0,1,4,1617,2,2,5,1,1,0,2,2,2,0,69,9,4,17,193000,531451020
1148,3,5,22,0,0,2,2,2,3,1199,0,1,4,1199,2,2,5,0,3,0,2,2,2,0,63,9,4,17,153900,531452140
1150,2,5,21,1,0,3,1,5,3,912,4,1,4,912,1,4,4,0,3,4,3,1,2,140,0,9,4,48,144000,532353050
1152,11,5,21,1,0,3,1,5,2,890,2,0,4,890,1,4,5,0,3,4,3,1,2,0,0,9,4,42,115000,532376170
1153,2,5,21,1,0,3,1,2,3,864,4,1,4,864,1,4,5,0,3,0,3,1,2,0,0,0,0,47,119916,532377020
1154,2,5,21,0,0,3,1,5,2,912,2,1,4,912,1,2,5,0,3,4,3,1,2,168,0,9,4,49,142000,532378200
1155,2,5,27,0,144,3,1,5,0,1430,4,1,4,1430,2,4,6,2,5,0,3,2,2,117,108,9,4,36,192000,532477030
1156,5,5,21,1,0,3,1,2,3,1001,4,1,4,1641,2,4,5,1,2,4,3,2,2,0,0,9,4,38,140000,532479020
1157,13,5,17,0,304,2,2,2,3,930,0,1,4,2468,2,2,9,2,2,0,2,2,2,237,251,9,4,20,290000,533125080
1159,3,2,23,5,0,2,2,2,2,1391,0,1,4,1391,2,2,5,0,3,0,2,2,2,156,158,9,4,6,196000,533206050
1160,14,2,23,5,0,2,2,2,3,625,0,1,4,1250,2,2,5,0,3,4,0,2,2,0,54,9,4,4,171900,533208080
1162,14,2,23,0,0,2,2,2,3,600,0,1,4,1200,2,2,5,0,3,4,2,2,2,0,166,9,4,5,165000,533212050
1163,14,2,23,5,0,2,2,2,3,689,0,1,4,1392,2,2,5,0,3,4,3,2,2,0,102,9,0,3,146000,533212140
1164,14,2,23,5,0,2,2,2,3,689,0,1,4,1392,2,2,5,0,3,4,3,2,2,0,102,9,0,3,146000,533212150
1165,14,2,23,5,360,3,2,2,3,744,2,1,4,1501,2,4,6,0,3,4,3,2,2,0,0,9,4,11,179400,533213070
1167,3,2,23,3,260,2,2,2,0,1614,0,1,4,1638,2,0,5,1,5,0,0,2,2,230,68,9,4,10,300000,533215020
1169,3,2,23,3,0,2,2,0,0,1419,0,1,4,1419,1,0,5,1,5,0,0,2,2,155,58,9,4,9,290000,533215040
1172,14,2,23,5,212,2,2,2,3,600,0,1,4,1252,2,2,4,0,3,4,3,2,2,0,48,9,4,11,160000,533217050
1173,14,2,23,5,216,2,2,2,3,672,0,1,4,1404,2,2,5,0,3,4,3,2,2,20,0,9,4,11,170000,533217060
1177,14,2,23,7,0,0,2,2,2,970,0,1,4,2393,2,0,7,1,5,0,0,2,2,0,90,9,4,12,335000,533236090
1178,3,5,27,8,0,2,2,2,3,1260,0,1,4,1288,1,0,4,2,2,0,0,2,2,120,30,9,4,14,245500,533250050
1179,3,5,27,8,0,2,2,2,1,1230,0,1,4,1239,1,2,4,1,1,0,0,2,2,172,24,9,4,15,217500,533250110
1180,3,5,27,8,0,2,2,2,1,1719,0,1,4,1719,1,2,6,2,2,0,0,2,2,122,30,2,4,17,324000,533250160
1182,13,5,27,3,1050,2,1,2,3,994,4,1,4,2468,2,2,9,1,2,0,2,3,2,140,70,9,3,33,150000,533350090
1184,13,2,23,5,0,2,2,2,3,952,0,1,4,1812,2,4,7,1,5,0,2,2,2,144,112,9,4,8,205000,534104100
1185,2,5,19,5,288,3,2,5,3,1304,2,1,4,1682,2,4,7,1,2,0,3,2,2,98,0,9,4,40,174000,534126090
1186,10,5,19,0,0,3,1,5,0,1427,2,1,4,1427,2,4,7,0,3,0,2,2,2,0,0,9,4,41,183000,534127210
1187,2,5,19,0,0,3,1,5,3,1740,1,1,4,1740,1,4,8,1,5,0,2,2,2,25,0,9,3,42,150000,534127230
1188,2,5,19,0,144,2,1,5,3,1258,0,1,4,1258,2,2,5,0,3,0,2,2,2,55,0,0,0,39,145000,534128050
1189,2,5,19,5,0,3,1,5,3,1620,0,1,4,1620,2,2,8,1,2,0,3,2,2,0,62,9,4,43,215000,534129060
1190,0,5,19,1,0,3,1,5,3,1625,0,1,4,1625,2,4,8,0,3,4,3,2,2,0,0,3,4,45,140500,534175140
1194,2,5,15,1,0,2,1,5,3,912,0,1,4,925,1,4,5,0,3,4,3,2,2,233,0,9,4,45,135000,534204030
1196,0,5,15,1,108,3,1,5,3,1728,4,1,4,1728,2,4,10,0,3,4,3,2,2,0,0,9,4,45,142600,534225120
1198,13,5,19,5,0,3,1,2,3,825,4,1,4,1670,1,4,7,0,3,0,0,2,2,0,0,9,4,39,170000,534250335
1199,13,5,19,8,289,0,1,5,3,1142,0,1,4,2468,3,2,11,2,5,2,0,2,2,0,204,9,4,34,299800,534250370
1201,13,5,19,0,252,3,1,5,3,800,2,1,4,1632,1,2,7,0,3,0,3,2,2,0,40,9,4,44,173000,534251280
1203,13,5,19,5,342,3,1,5,3,832,2,1,4,1978,2,4,9,1,2,0,2,2,2,0,43,9,4,42,176000,534252270
